id_palabra,"Palabra","id_cronista","id_texto","cita","pagina","lengua","propuesta","nota","enlace"
220001,"Adoratorio/Adoratorios","22","T220001","Queste (asi) cerro alto dicho llaman en esta <i>provincia</i> tambien <i>Yaro</i>; porque fue <b>adoratorio</b> famoso donde hacian los <i>indios</i> sus <i>sacrificios</i> y <b>adoratorios</b>, y aún hoy día no estan libre dello; porque habra cuatro años, poco más o menos, que yo, el dicho corregidor, castigué algunos <i>caciques</i>, siendo corregidor de la parte superior desta  <i>provincia</i> que llaman <i>Anan Yauyos</i>, y les quité cuatrocientas cabesas de <i>ganado</i> desta  tierra con catorce vasos de plata, con que hacian sus <i>sacrificios</i> cada luna que se vendió y se metió en la caja real.","71","","","","sin datos"
220002,"Allanca/Allauca","22","T220002","Está este dicho <i>repartimiento</i> de <i>Mancos</i> y <i>Laraos</i> repartido en tres dotrinas  y media, o beneficios; en los tres pueblos de Los <i>Mancos</i>: Santiago de <i>Ichoca</i>, y Santa Cruz de <i>Sulcamarca</i>, y Santo Domingo de <b>Allanca</b>, es una dotrina ; y el pueblo de San Xptoval [Cristóbal] de <i>Picamarca</i> anda con el curato o beneficio de <i>Pacaran</i> de <i>Launaguana</i>. ","66","","","","sin datos"
220002,"Allanca/Allauca","22","T220003","Este <i>repartimiento</i> de <i>Mancos</i> y <i>Laraos</i> susodicho, reduje yo, el dicho corregidor, en once pueblos; los <i>Mancos</i>, en cuatro, que son: Santiago de <i>Ichoca</i> y Santa Cruz de <i>Sulcamarca</i> (<i>Xulcamarca</i> , en el mapa) y santo Domingo de <b>Allauca</b>, y san Cristóbal de <i>Picamarca</i>: que caen estos dichos pueblos de <i>Mancos</i> sobre la villa de Cañete.","66","","","","sin datos"
220003,"Anan Yauyos","22","T220004","Está esta <i>provincia</i> de <i>Yauyos</i> partida en dos partes, en <b>Anan Yauyos</b>y <i>Lorin Yauyos</i>: <b>Anan Yauyos</b> llaman los que están más a la parte del Sur, y <i>Lorin Yauyos</i> los que están hacia la parte del Norte. Quiere decir <b>Anan Yauyos</b>, <i>Yauyos </i> de arriba y <i>Lorin Yauyos</i>, <i>Yauyos</i> de abajo, ques, <i>provincia</i> superior y inferior.","65","","","","sin datos"
220003,"Anan Yauyos","22","T220005","El primer <i>repartimiento</i> de <b>Anan Yauyos</b>, ques  viniendo del Sur para el Norte, que alinda con <i>Chocorbo</i> y el valle de <i>Lunaguana</i>, se encomendó en Francisco Herrera, de los primeros conquistadores, que son <i>Mancos</i> y <i>Laraos</i>, y le sucedió en él su mujer doña María Martel, que hoy esta en España; y con ella a sus maridos Juan Ramiro y licenciado León y Hernando Martel, que hoy vive con ella.","66","","","","sin datos"
220003,"Anan Yauyos","22","T220006","Este dicho cerro de <i>Pariacaca</i>, ques  (así) el más alto desta  codrillera, y por ser tan famoso de alto, tomó nombre mucha parte desta dicha cerranía y codrillera que corre por este dicho <i>reino</i>  a lo largo, de <i>Pariacaca</i>; queste (asi) cerro alto dicho llaman en esta <i>provincia</i> tambien <i>Yaro</i>; porque fue <i>adoratorio</i> famoso donde hacian los <i>indios</i> sus <i>sacrificios</i> y <i>adoratorios</i>, y aún hoy día no estan libre dello; porque habra cuatro años, poco más o menos, que yo, el dicho corregidor, castigué algunos <i>caciques</i>, siendo corregidor de la parte superior desta  <i>provincia</i> que llaman <b>Anan Yauyos</b>, y les quité cuatrocientas cabesas de <i>ganado</i> desta  tierra con catorce vasos de plata, con que hacian sus <i>sacrificios</i> cada luna que se vendió y se metió en la caja real.","71","","","","sin datos"
220003,"Anan Yauyos","22","T220007","Solia estar poblado con <i>tambo</i> real este despoblado a sinco  leguas deste  dicho pueblo de <i>Guadocheri</i>, y servíanle los <b>Anan Yauyos</b>, en cuyo distrito estan los dichos <i>tambos</i> antiguos, cabe un pueblo antiguo despoblado; porque, aunque este <i>repartimiento</i> de <i>Guadocheri</i> y todos los sinco  desta  dicha <i>provincia</i> cortan la cerranía de <i>Pariacaca</i> hasta términos de <i>Xauxa</i> y <i>Tarama</i>, hacia la parte del Oriente, como esta dicha (así) en esta relación, por esta parte toman los <b>Anan Yauyos</b> corren a mano izquierda, atravesando esta dicha cerranía hacia la parte de <i>Tarama</i>, que  al Oriente","73","","","","sin datos"
220003,"Anan Yauyos","22","T220008","Y por los malos tratamientos que hacian los pasajeros, de conformidad y mandado de los gobernadores pasados, se juntaron todos los que hacian este dicho servicio del dicho <i>tambo</i> de <i>Pariacaca</i> al <i>tambo</i> del pueblo de <i>Guadocheri</i>, y que como los de <i>Guadocheri</i> servian las dichas sinco leguas de sus términos hasta este dicho <i>tambo</i> de los <b>Anan Yauyos</b>, se repartiese el trabajo, serviendo  los seis meses los unos y seis los otros este dicho <i>tambo</i> de <i>Guadochire</i> hasta términos de <i>Xauxa</i>, diez leguas de <i>Guadocheri</i>; y esta orden se ha guardado hasta hoy más ha de cuarenta años. ","73","","","","sin datos"
220003,"Anan Yauyos","22","T220009","Esto es lo que toca a esta dicha <i>provincia</i> de <b>Anan Yauyos</b> y <i>Lorin Yauyos</i> y ninguno la puede mejor describir que yo el dicho corregidor, pues la he medido a pasos, derrocando los pueblos antiguos","78","","","","sin datos"
220004,"Anco","22","T220010","Esta reducido, como dicho es, en once pueblos y repartido en tres dotrinas: el pueblo de San Jerónimo de <i>Omas</i>, y San Felipe de<i>Cumia</i>, y San Pedro de <i>Pilas</i>, y en el Nombre de Jesus de <i>Ayavire</i>, es una dotrina o curato; y el pueblo de San Xptoval [San Cristóbal] de <i>Guaneque</i> [<i>Guanec</i>  en el mapa], y Santiago de <i>Pampa Quinche</i>, y San Juan de <i>Visca</i>, es otra dotrina o curato; y el pueblo de San Martin de <i>Ocambi</i>, y San Francisco de <b>Anco</b>, y Santo Domingo de <i>Canchel</i>, y Santo Domingo de <i>Carañas</i> otra dotrina; las cuales tres dotrinas deste  <i>repartimiento</i> tienen los religiosos de Santo Domingo","68","","","","sin datos"
