id_palabra,"Palabra","id_cronista","id_texto","cita","pagina","lengua","propuesta","nota","enlace"
290001,"adoratorio/adoratorios","29","T290001","Pues abido y repartido el thesoro que en <i>Cajamarca</i> avido entre toda su gente y caballeros en la toma y muerte de <i>Atabalipa</i> fueronse el <i>camino real</i> hazia <i>Jauja</i> porque Diego de Agüero que fue a ver la tierra escrevio del thesoro que en Jausa [sic por <i>Jauja</i>] avia visto en el <b>adoratorio</b> de los <i>yndios</i> y llegado allí el governador [Francisco Pizarro] hizo sus partes de todo lo que allo y tomo y quiso fundar alli un pueblo...","15v","","","","sin datos"
290001,"adoratorio/adoratorios","29","T290002","y que [el marqués de Cañete] no se con-fiase a ninguno de su casa como fuesen de los que en el <i>Peru</i>avian andado y avisase a todos sus criados los que avia traydo de España que tubiesen secreto y que diesemos horden en otra cosa que conbenia al serviçio de Su Magestad y al suyo y sacasemos çiertos <i>entierros</i> y <b>adoratorios</b> donde avian gran suma de dineros y piedras de gran valor y pusiesemos a Su Magestad por terçero y me diese audiençia personalmente fuera de juiçio lo qual me denego y no quiso dexar entrar en su camara","38r","","","","sin datos"
290001,"adoratorio/adoratorios","29","T290003","y como no tubiesen - creençia ninguna ni creyesen en dios por no aver quienes los dotrinase adoravan al sol y a la luna y ordenole ofreçiesen al sol oro y platay ganados de las <i>obejas</i> que en sus tierras avia y como el demonio anduviese entre ellos con sus apariençias y enduzimientos zegoles el entendimieno y de hedad en hedad los fue engañando y diziendo matasen niños y <i>mugeres</i> y las enterrasen con los muertos y sacrificasen al sol niños y bertiesen la sangre dellos por los <b>adoratorios</b> que hiçieron para el sol ","43v-44r","","","","sin datos"
290001,"adoratorio/adoratorios","29","T290004","y lo de las <i>guacas</i> y <b>adoratorios</b> los que los tubiesen a cargo tubiesen cuidado de todo los que les cupiese y pertenesçiese tubiesen cuydado de lo cobrar y guardar asi de los <i>ganados</i> como de las lanas y las comidas y de la <i>ropa</i> y las tierras que tubiesen en tierras calientes que las senbrasen de algodon y de <i>coca</i> de aquella yerba quellos comen ques mui preçiada entre ellos y el <i>agi</i> que estas tres cosas y la carne seca, quatro, hera el mejor rescate quellos tenian ","46r","","","","sin datos"
290002,"agi/axi","29","T290005","Abiase fuido [sic por huido] de la çiudad de Los Reyes el obispo frai Biçente de Valverde y el doctor Velazques, su cuñado y un Hordaz y otros y fueron a dar a la ysla de laguna [sic por <i>La Puna</i>] y alli los mataron los <i>indios</i> y los comieron con <b>axi</b>.","31v","","","","sin datos"
290002,"agi/axi","29","T290006","y lo de las <i>guacas</i> y <i>adoratorios</i> los que los tubiesen a cargo tubiesen cuidado de todo los que les cupiese y pertenesçiese tubiesen cuydado de lo cobrar y guardar asi de los <i>ganados</i> como de las lanas y las comidas y de la <i>ropa</i> y las tierras que tubiesen en tierras calientes que las senbrasen de algodon y de <i>coca</i> de aquella yerba quellos comen ques mui preçiada entre ellos y el <b>agi</b> que estas tres cosas y la carne seca, quatro, hera el mejor rescate quellos tenian ","46r","","","","sin datos"
290003,"aksu","29","T290007","Dio a todos los <i>señores</i> que por las <i>provinçias</i> estavan que a los pobres y guerfanos se sustentasen y diesen de bestir y de comer quando salian al llano a comer o almorçar o a zenar y que alli les diesen de comer y un bestido [sic <i>unku</i> masculino; <b>aksu</b> femenino] de tiempo a tiempo y mandoles que lo que estubiese en aquellos <i>depositos</i> si la tal <i>provinçia</i> tubiese neçesidad se diese a los que mas neçesidad tubiesen y si acaso su gente de guerra pasase por alli les diesen de comer de aquello alli depositado y de bestir de aquella <i>ropa</i> y el año benidero lo tornasen a poner tiniendo <i>quenta y raçon</i> a quien se dava para que lo pagasen y lo pusiesen alli. ","45v","","","","sin datos"
290004,"Amancay/Auancay","29","T290008","Y como supo el Adelantado [Almagro] de la venida de Alonso de Alvarado, enviole unas cartas y a rogarle se fuese al <i>Cuzco</i> con su gente para que juntos se vernian a la cibdad de Los Reyes a ver con el governador [Francisco Pizarro] y nunca lo quiso hazer sino mando guardar la puente de <b>Auancay</b> y pussose en arma.","21v","","","","sin datos"
290004,"Amancay/Auancay","29","T290009","Y como de la gente que con Alvarado en <b>Auancay</b> avia estado y de los vezinos del <i>Cuzco</i> se viniesen cada día a la ciudad de Los Reyes como viniesen algunos lastimados con palabras que avian avido con la gente de Almagro, estos estorvaron no oviese paz entre los dos governadores ","23v","","","","sin datos"
290005,"Andes","29","T290010","y en <i>Quito</i> dizen [que Guainacaba] fue alto de cuerpo y delgado y mui bien hablado en su <i>lengua</i> y amigo de pobres y honbre que oya a todos los menores de mui buen grado y al hombre que era malo aunque era <i>señor</i> mostravase contra el cruel y era hombre mui atentado que nunca el enojo le bençio ni por afiçion dexo de haçer justiçia y pues <i>señoreo</i> desde la <i>provinçia</i> de <i>Chile</i> hasta rio Caliente ques mas adelante de <i>Pasto</i> que ay del un cavo al otro pasadas de dos mil y doçientas leguas y la tierra dentro por los <b>Andes</b> y montañas zerca de ochenta o çien leguas desde la costa haçia alla","43r","","","","sin datos"
